row_number,id,year,age,race,sex,education,party_id,religious_activity,ab_any,ab_defect,ab_no_more,ab_health,ab_poor,ab_rape,ab_single,hispanic
7805,215,1977,34,White,Male,18,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7806,216,1977,34,White,Male,14,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7807,217,1977,49,White,Male,12,Not Str Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7808,218,1977,41,White,Female,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7809,219,1977,77,White,Male,11,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7810,220,1977,35,White,Female,11,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7811,221,1977,36,White,Male,17,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7812,222,1977,37,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
7813,223,1977,36,Black,Male,16,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7814,224,1977,28,White,Male,20,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7815,225,1977,28,Black,Male,12,Strong Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
7816,226,1977,35,White,Female,14,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7817,227,1977,48,White,Male,10,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7819,229,1977,65,White,Male,8,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7820,230,1977,64,White,Female,8,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
7821,231,1977,74,White,Female,6,"Ind,Near Rep",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
7822,232,1977,25,White,Female,12,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7823,233,1977,77,White,Female,8,Independent,NA,FALSE,TRUE,NA,TRUE,NA,TRUE,TRUE,NA
7824,234,1977,49,White,Female,12,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7825,235,1977,65,White,Male,17,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7826,236,1977,33,Other,Female,6,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7827,237,1977,62,White,Female,16,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
7828,238,1977,38,White,Female,12,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
7829,239,1977,30,White,Female,12,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7830,240,1977,68,Black,Female,3,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,NA,TRUE,NA
7831,241,1977,60,White,Female,12,Not Str Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7832,242,1977,38,White,Female,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7833,243,1977,74,White,Male,6,Strong Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
7834,244,1977,73,White,Female,10,Strong Democrat,NA,TRUE,TRUE,NA,TRUE,FALSE,TRUE,TRUE,NA
7835,245,1977,27,White,Male,14,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7836,246,1977,44,White,Male,8,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7837,247,1977,48,White,Female,12,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7838,248,1977,45,White,Female,12,"Ind,Near Rep",NA,TRUE,TRUE,NA,TRUE,FALSE,TRUE,TRUE,NA
7839,249,1977,26,White,Female,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7840,250,1977,41,White,Male,9,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7841,251,1977,38,White,Female,12,Independent,NA,FALSE,TRUE,NA,TRUE,FALSE,TRUE,FALSE,NA
7842,252,1977,56,White,Male,18,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7843,253,1977,51,White,Male,11,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7844,254,1977,33,White,Female,12,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7845,255,1977,79,White,Female,11,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,NA
7846,256,1977,43,White,Female,13,"Ind,Near Rep",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
7847,257,1977,38,White,Female,18,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,NA,TRUE,NA
7848,258,1977,40,White,Female,15,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7849,259,1977,50,Black,Male,12,Strong Democrat,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7850,260,1977,23,White,Male,13,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7851,261,1977,41,White,Female,12,Strong Democrat,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
7852,262,1977,39,White,Female,12,"Ind,Near Dem",NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7853,263,1977,56,Black,Male,11,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7854,264,1977,25,White,Male,20,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7855,265,1977,23,White,Male,16,Strong Republican,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7856,266,1977,79,White,Female,5,Not Str Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA
7857,267,1977,59,White,Male,12,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7858,268,1977,48,White,Female,12,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7859,269,1977,28,White,Male,18,Strong Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7860,270,1977,50,White,Male,11,"Ind,Near Rep",NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
7861,271,1977,67,White,Female,12,Strong Republican,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
7862,272,1977,39,Black,Female,12,Strong Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
7863,273,1977,41,Black,Male,9,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7864,274,1977,29,Black,Female,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7865,275,1977,37,Black,Female,15,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7866,276,1977,75,White,Female,8,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
7867,277,1977,59,White,Female,16,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7868,278,1977,69,White,Female,5,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7869,279,1977,54,White,Male,20,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7870,280,1977,72,White,Female,10,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7871,281,1977,80,White,Female,18,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7872,282,1977,40,White,Male,18,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7873,283,1977,77,White,Male,16,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7874,284,1977,48,White,Male,12,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7875,285,1977,77,White,Female,14,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7876,286,1977,22,Black,Female,13,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
7877,287,1977,57,White,Female,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7878,288,1977,23,White,Female,14,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7879,289,1977,30,White,Male,16,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7880,290,1977,28,Black,Female,13,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
7881,291,1977,59,White,Female,11,Independent,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA
7882,292,1977,24,White,Female,16,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7883,293,1977,19,White,Female,15,Strong Republican,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7884,294,1977,27,White,Male,16,Strong Republican,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
7885,295,1977,22,Black,Female,13,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7886,296,1977,49,Black,Male,10,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7887,297,1977,37,Black,Female,13,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7888,298,1977,19,Black,Female,11,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
7889,299,1977,43,Black,Female,6,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA
7890,300,1977,36,Black,Female,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7891,301,1977,40,White,Female,12,Independent,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
7892,302,1977,37,White,Female,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7893,303,1977,55,Other,Male,12,Strong Republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
7894,304,1977,68,White,Female,8,Not Str Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7895,305,1977,21,White,Female,12,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7896,306,1977,36,White,Female,14,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7897,307,1977,56,White,Female,13,Strong Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
7898,308,1977,20,White,Male,14,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7899,309,1977,63,White,Male,10,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7900,310,1977,35,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7901,311,1977,51,White,Female,12,Strong Republican,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7902,312,1977,35,White,Male,12,Strong Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
7903,313,1977,42,White,Female,6,Not Str Democrat,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
7904,314,1977,20,Black,Female,13,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
7905,315,1977,63,White,Female,10,Strong Democrat,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA
7906,316,1977,45,White,Female,12,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
7907,317,1977,27,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7908,318,1977,26,White,Female,12,Independent,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
7909,319,1977,39,White,Female,12,Independent,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
7910,320,1977,33,White,Male,16,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
7911,321,1977,26,White,Female,12,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7912,322,1977,37,White,Female,10,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7913,323,1977,42,White,Female,12,"Ind,Near Rep",NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7914,324,1977,62,White,Female,12,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7915,325,1977,55,White,Male,16,"Ind,Near Rep",NA,FALSE,TRUE,NA,TRUE,TRUE,TRUE,FALSE,NA
7916,326,1977,39,White,Female,12,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7917,327,1977,42,White,Female,12,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7918,328,1977,75,White,Female,9,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
7920,330,1977,73,White,Female,7,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
7921,331,1977,36,White,Female,13,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7922,332,1977,74,White,Male,18,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
7923,333,1977,72,White,Female,9,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7924,334,1977,44,White,Male,9,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,NA,TRUE,NA,NA
7925,335,1977,19,White,Female,12,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7926,336,1977,23,White,Female,7,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7927,337,1977,31,Black,Female,6,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7928,338,1977,54,White,Female,6,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7929,339,1977,30,White,Female,9,"Ind,Near Dem",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7930,340,1977,22,White,Male,9,Not Str Republican,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7931,341,1977,42,White,Female,16,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7932,342,1977,29,White,Male,9,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7933,343,1977,38,White,Male,9,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
7934,344,1977,32,White,Female,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
7935,345,1977,36,White,Female,12,Strong Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7936,346,1977,21,White,Male,10,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
7937,347,1977,53,White,Male,12,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7938,348,1977,53,White,Male,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7939,349,1977,39,White,Male,12,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
7940,350,1977,37,Black,Male,14,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7941,351,1977,36,Black,Male,11,"Ind,Near Dem",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7942,352,1977,58,Black,Female,12,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7943,353,1977,56,Black,Female,9,Independent,NA,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,NA
7944,354,1977,29,Black,Female,10,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7945,355,1977,26,Black,Male,12,"Ind,Near Dem",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
7946,356,1977,NA,Black,Male,14,Strong Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7947,357,1977,59,White,Male,8,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
7949,359,1977,21,White,Female,11,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7950,360,1977,74,White,Female,7,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7951,361,1977,36,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7952,362,1977,30,White,Female,11,Independent,NA,FALSE,NA,FALSE,TRUE,FALSE,NA,NA,NA
7953,363,1977,19,White,Male,12,Independent,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
7954,364,1977,62,White,Female,12,Strong Republican,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
7955,365,1977,26,White,Male,13,Strong Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7956,366,1977,26,White,Female,12,Independent,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA
7957,367,1977,23,White,Male,14,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
7958,368,1977,28,Black,Female,14,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7959,369,1977,23,Black,Female,NA,Not Str Republican,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7960,370,1977,30,Black,Female,10,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7961,371,1977,27,Black,Female,10,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7962,372,1977,26,Black,Female,12,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
7963,373,1977,22,Black,Female,14,"Ind,Near Rep",NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7964,374,1977,25,Black,Male,13,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
7965,375,1977,26,Black,Female,12,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7966,376,1977,31,White,Male,17,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7967,377,1977,52,White,Female,12,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
7968,378,1977,75,White,Male,20,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7969,379,1977,31,White,Female,14,Strong Democrat,NA,FALSE,TRUE,NA,TRUE,TRUE,TRUE,FALSE,NA
7970,380,1977,75,White,Male,11,"Ind,Near Rep",NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA
7971,381,1977,63,White,Male,15,Strong Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7972,382,1977,76,White,Female,12,Strong Democrat,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
7973,383,1977,69,Black,Female,3,Not Str Democrat,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7974,384,1977,63,White,Male,12,"Ind,Near Dem",NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7975,385,1977,52,White,Male,16,"Ind,Near Rep",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7976,386,1977,71,White,Male,4,Strong Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
7977,387,1977,58,White,Male,4,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7978,388,1977,48,White,Female,8,"Ind,Near Dem",NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7979,389,1977,54,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
7980,390,1977,23,Black,Female,12,Strong Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
7981,391,1977,45,White,Male,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7982,392,1977,37,White,Male,17,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7983,393,1977,23,White,Female,16,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7984,394,1977,37,White,Male,18,Not Str Republican,NA,FALSE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,NA
7985,395,1977,35,White,Female,12,"Ind,Near Dem",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
7986,396,1977,49,White,Female,12,Strong Republican,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7987,397,1977,41,White,Female,18,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7988,398,1977,48,White,Male,12,Not Str Democrat,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
7989,399,1977,58,White,Female,8,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,NA
7990,400,1977,25,White,Female,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7991,401,1977,42,White,Male,10,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
7992,402,1977,33,White,Female,15,Independent,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7993,403,1977,41,Black,Female,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7994,404,1977,33,White,Male,12,Independent,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7995,405,1977,29,White,Female,13,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7996,406,1977,34,Black,Male,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
7997,407,1977,32,White,Female,16,"Ind,Near Dem",NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
7998,408,1977,38,White,Female,16,"Ind,Near Dem",NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
7999,409,1977,38,White,Female,15,Not Str Democrat,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
8000,410,1977,47,White,Female,12,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
8001,411,1977,54,White,Male,13,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
8002,412,1977,25,White,Female,12,Independent,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
8003,413,1977,35,White,Female,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8004,414,1977,30,White,Female,12,"Ind,Near Dem",NA,FALSE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA
8005,415,1977,21,White,Female,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
8006,416,1977,45,Other,Male,15,"Ind,Near Rep",NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
8007,417,1977,60,White,Female,12,Not Str Republican,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
8008,418,1977,72,White,Male,7,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
8009,419,1977,28,White,Male,11,Independent,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
8010,420,1977,54,White,Male,12,Not Str Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
8011,421,1977,53,White,Female,11,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
8012,422,1977,50,White,Male,14,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
8013,423,1977,48,White,Female,12,Not Str Democrat,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
8014,424,1977,46,White,Female,12,Not Str Republican,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
8015,425,1977,55,White,Female,11,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA
8017,427,1977,24,White,Male,13,Not Str Republican,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
8018,428,1977,36,White,Female,12,Not Str Republican,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA
