row_number,id,year,age,race,sex,education,party_id,religious_activity,ab_any,ab_defect,ab_no_more,ab_health,ab_poor,ab_rape,ab_single,hispanic,party_val
7920,330,1977,73,White,Female,7,Not Str Democrat,NA,0,0,0,0,0,1,0,2,-2
7921,331,1977,36,White,Female,13,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
7922,332,1977,74,White,Male,18,Not Str Democrat,NA,0,1,0,1,1,1,1,2,-2
7923,333,1977,72,White,Female,9,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
7925,335,1977,19,White,Female,12,Independent,NA,0,1,0,1,0,1,0,2,0
7926,336,1977,23,White,Female,7,Not Str Democrat,NA,0,1,0,1,1,1,0,2,-2
7927,337,1977,31,Black,Female,6,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
7928,338,1977,54,White,Female,6,Strong Democrat,NA,0,1,0,1,1,1,0,2,-3
7929,339,1977,30,White,Female,9,"Ind,Near Dem",NA,0,0,0,1,0,0,0,2,-1
7930,340,1977,22,White,Male,9,Not Str Republican,NA,0,1,1,1,1,1,1,2,2
7931,341,1977,42,White,Female,16,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
7932,342,1977,29,White,Male,9,"Ind,Near Dem",NA,0,1,0,1,0,0,0,2,-1
7933,343,1977,38,White,Male,9,"Ind,Near Dem",NA,1,1,1,1,0,1,0,2,-1
7934,344,1977,32,White,Female,12,Strong Democrat,NA,0,1,0,1,1,1,1,2,-3
7935,345,1977,36,White,Female,12,Strong Democrat,NA,0,0,0,1,0,1,0,2,-3
7936,346,1977,21,White,Male,10,Not Str Democrat,NA,1,1,1,1,1,1,0,2,-2
7937,347,1977,53,White,Male,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
7938,348,1977,53,White,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
7939,349,1977,39,White,Male,12,Not Str Democrat,NA,0,1,1,1,1,1,0,2,-2
7940,350,1977,37,Black,Male,14,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
7941,351,1977,36,Black,Male,11,"Ind,Near Dem",NA,0,0,0,1,0,0,0,2,-1
7942,352,1977,58,Black,Female,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
7944,354,1977,29,Black,Female,10,"Ind,Near Dem",NA,0,1,0,1,1,1,0,2,-1
7945,355,1977,26,Black,Male,12,"Ind,Near Dem",NA,0,0,0,0,0,0,0,2,-1
7947,357,1977,59,White,Male,8,Independent,NA,0,1,0,1,0,1,1,2,0
7949,359,1977,21,White,Female,11,Independent,NA,0,1,0,1,0,1,0,2,0
7950,360,1977,74,White,Female,7,Strong Democrat,NA,0,1,0,1,0,0,0,2,-3
7951,361,1977,36,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
7955,365,1977,26,White,Male,13,Strong Democrat,NA,0,0,0,1,0,0,0,2,-3
7957,367,1977,23,White,Male,14,Not Str Democrat,NA,0,1,0,1,1,1,1,2,-2
7958,368,1977,28,Black,Female,14,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
7960,370,1977,30,Black,Female,10,Strong Democrat,NA,0,1,0,1,1,1,0,2,-3
7961,371,1977,27,Black,Female,10,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
7962,372,1977,26,Black,Female,12,Not Str Republican,NA,0,1,0,1,1,1,0,2,2
7963,373,1977,22,Black,Female,14,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
7964,374,1977,25,Black,Male,13,Not Str Democrat,NA,1,1,1,1,0,1,1,2,-2
7965,375,1977,26,Black,Female,12,"Ind,Near Dem",NA,0,1,0,1,0,0,0,2,-1
7966,376,1977,31,White,Male,17,Independent,NA,1,1,1,1,1,1,1,2,0
7967,377,1977,52,White,Female,12,Not Str Republican,NA,1,1,1,1,0,1,1,2,2
7968,378,1977,75,White,Male,20,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
7971,381,1977,63,White,Male,15,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
7972,382,1977,76,White,Female,12,Strong Democrat,NA,1,1,0,1,1,1,1,2,-3
7973,383,1977,69,Black,Female,3,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
7974,384,1977,63,White,Male,12,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
7975,385,1977,52,White,Male,16,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
7976,386,1977,71,White,Male,4,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
7977,387,1977,58,White,Male,4,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
7978,388,1977,48,White,Female,8,"Ind,Near Dem",NA,0,1,1,1,1,1,1,2,-1
7979,389,1977,54,White,Female,12,Not Str Democrat,NA,0,1,1,1,0,1,0,2,-2
7980,390,1977,23,Black,Female,12,Strong Democrat,NA,0,1,1,1,0,1,1,2,-3
7981,391,1977,45,White,Male,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
7982,392,1977,37,White,Male,17,Independent,NA,1,1,1,1,1,1,1,2,0
7983,393,1977,23,White,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
7985,395,1977,35,White,Female,12,"Ind,Near Dem",NA,0,0,0,0,0,1,0,2,-1
7986,396,1977,49,White,Female,12,Strong Republican,NA,0,1,1,1,1,1,1,2,3
7987,397,1977,41,White,Female,18,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
7988,398,1977,48,White,Male,12,Not Str Democrat,NA,0,1,1,1,0,1,0,2,-2
7990,400,1977,25,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
7991,401,1977,42,White,Male,10,Not Str Democrat,NA,0,1,0,1,0,1,1,2,-2
7992,402,1977,33,White,Female,15,Independent,NA,0,1,0,1,0,0,0,2,0
7993,403,1977,41,Black,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
7994,404,1977,33,White,Male,12,Independent,NA,0,0,0,1,0,1,0,2,0
7995,405,1977,29,White,Female,13,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
7996,406,1977,34,Black,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
7997,407,1977,32,White,Female,16,"Ind,Near Dem",NA,0,1,1,1,1,1,0,2,-1
7998,408,1977,38,White,Female,16,"Ind,Near Dem",NA,1,1,1,1,0,1,1,2,-1
7999,409,1977,38,White,Female,15,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
8000,410,1977,47,White,Female,12,Not Str Republican,NA,0,1,0,1,1,1,1,2,2
8001,411,1977,54,White,Male,13,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8002,412,1977,25,White,Female,12,Independent,NA,1,1,1,1,1,1,1,2,0
8003,413,1977,35,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8005,415,1977,21,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8006,416,1977,45,Other,Male,15,"Ind,Near Rep",NA,0,1,0,1,1,1,0,2,1
8007,417,1977,60,White,Female,12,Not Str Republican,NA,0,1,0,1,1,1,1,2,2
8008,418,1977,72,White,Male,7,Not Str Democrat,NA,1,1,1,1,1,1,0,2,-2
8009,419,1977,28,White,Male,11,Independent,NA,0,1,0,1,1,1,0,2,0
8010,420,1977,54,White,Male,12,Not Str Democrat,NA,0,1,0,1,0,1,1,2,-2
8011,421,1977,53,White,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8012,422,1977,50,White,Male,14,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8013,423,1977,48,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8014,424,1977,46,White,Female,12,Not Str Republican,NA,0,0,0,0,0,0,0,2,2
8015,425,1977,55,White,Female,11,Strong Democrat,NA,0,1,0,1,1,1,1,2,-3
8017,427,1977,24,White,Male,13,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8018,428,1977,36,White,Female,12,Not Str Republican,NA,1,1,0,1,0,1,1,2,2
8019,429,1977,34,White,Female,14,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8020,430,1977,52,White,Female,13,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8021,431,1977,46,White,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
8022,432,1977,33,White,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8023,433,1977,50,Other,Male,16,Independent,NA,0,0,0,1,0,0,0,2,0
8024,434,1977,32,White,Male,14,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8025,435,1977,33,White,Female,12,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
8026,436,1977,61,White,Female,12,Strong Democrat,NA,0,1,1,1,1,1,1,2,-3
8027,437,1977,23,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8028,438,1977,46,White,Male,12,Not Str Republican,NA,0,1,0,1,0,0,0,2,2
8029,439,1977,39,White,Male,12,Not Str Republican,NA,0,0,0,1,0,0,0,2,2
8030,440,1977,22,White,Female,14,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8031,441,1977,42,White,Male,13,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8032,442,1977,37,White,Male,18,Strong Republican,NA,1,1,1,1,1,1,1,2,3
8033,443,1977,29,White,Male,14,Not Str Democrat,NA,1,0,1,1,1,1,1,2,-2
8035,445,1977,30,White,Male,14,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8036,446,1977,42,White,Female,10,Strong Democrat,NA,0,1,0,1,0,1,1,2,-3
8038,448,1977,27,White,Male,13,"Ind,Near Rep",NA,0,1,1,1,0,1,0,2,1
8040,450,1977,19,White,Male,11,Not Str Republican,NA,0,1,0,1,0,1,1,2,2
8042,452,1977,33,White,Male,19,Independent,NA,1,1,1,1,1,1,1,2,0
8043,453,1977,49,White,Male,20,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8044,454,1977,25,White,Male,14,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8045,455,1977,47,White,Female,13,Strong Republican,NA,1,1,1,1,1,1,1,2,3
8046,456,1977,31,White,Male,14,Not Str Democrat,NA,1,1,0,1,0,1,0,2,-2
8047,457,1977,28,Black,Female,14,Strong Democrat,NA,0,1,0,1,1,1,0,2,-3
8050,460,1977,34,White,Female,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8051,461,1977,46,Black,Female,10,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
8052,462,1977,37,Black,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8054,464,1977,53,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8055,465,1977,50,White,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8057,467,1977,64,White,Male,8,Not Str Democrat,NA,0,1,0,1,0,1,1,2,-2
8059,469,1977,48,White,Female,10,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8060,470,1977,27,White,Female,13,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8061,471,1977,37,White,Female,12,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
8062,472,1977,24,Other,Male,12,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
8063,473,1977,72,White,Male,12,"Ind,Near Rep",NA,0,0,0,0,0,1,0,2,1
8064,474,1977,49,White,Male,8,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8065,475,1977,75,Black,Female,12,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
8066,476,1977,50,White,Female,10,Strong Republican,NA,1,1,1,1,1,1,1,2,3
8067,477,1977,57,White,Male,14,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
8068,478,1977,65,White,Male,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8069,479,1977,43,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8070,480,1977,23,White,Female,12,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
8071,481,1977,47,White,Male,8,Strong Democrat,NA,0,1,0,1,0,0,0,2,-3
8072,482,1977,24,White,Female,11,Not Str Democrat,NA,0,1,1,1,0,1,0,2,-2
8073,483,1977,57,White,Male,8,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
8074,484,1977,20,White,Male,11,Independent,NA,0,1,0,1,1,0,0,2,0
8075,485,1977,44,White,Female,8,Not Str Democrat,NA,0,1,1,1,0,1,0,2,-2
8076,486,1977,60,White,Female,11,Not Str Republican,NA,0,1,0,1,1,1,0,2,2
8077,487,1977,57,White,Male,17,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8078,488,1977,85,White,Female,8,Not Str Republican,NA,0,0,0,0,0,0,0,2,2
8079,489,1977,23,White,Male,13,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8080,490,1977,40,White,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8081,491,1977,40,White,Female,12,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
8082,492,1977,40,White,Female,12,Strong Republican,NA,1,1,1,1,1,1,1,2,3
8083,493,1977,52,White,Male,15,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
8084,494,1977,19,White,Female,12,"Ind,Near Dem",NA,0,1,0,1,1,1,0,2,-1
8085,495,1977,37,White,Male,12,Not Str Republican,NA,0,0,0,1,0,0,0,2,2
8088,498,1977,20,White,Male,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
8089,499,1977,74,White,Male,8,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
8091,501,1977,22,White,Female,12,Not Str Democrat,NA,0,1,0,1,1,1,0,2,-2
8092,502,1977,25,White,Male,12,Independent,NA,0,1,0,1,0,1,0,2,0
8093,503,1977,24,White,Male,13,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8094,504,1977,46,White,Female,12,Independent,NA,0,1,0,1,0,1,0,2,0
8095,505,1977,66,White,Male,8,Strong Republican,NA,1,1,1,1,1,1,1,2,3
8096,506,1977,42,White,Female,12,Not Str Republican,NA,0,1,0,1,1,1,0,2,2
8097,507,1977,53,White,Female,12,Strong Republican,NA,0,1,0,1,0,1,0,2,3
8098,508,1977,25,White,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
8099,509,1977,42,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8100,510,1977,50,White,Female,7,Independent,NA,1,1,1,1,1,1,1,2,0
8101,511,1977,60,White,Male,12,Independent,NA,1,1,1,1,1,1,1,2,0
8102,512,1977,29,White,Male,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8103,513,1977,34,White,Male,17,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8104,514,1977,26,White,Female,12,Independent,NA,1,1,1,1,1,1,1,2,0
8105,515,1977,31,White,Female,12,Not Str Republican,NA,0,1,0,1,1,1,0,2,2
8106,516,1977,22,White,Female,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
8107,517,1977,19,White,Female,11,Independent,NA,0,1,1,1,1,1,0,2,0
8108,518,1977,67,White,Male,8,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8109,519,1977,55,White,Male,9,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8110,520,1977,66,White,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
8111,521,1977,37,White,Male,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8112,522,1977,66,White,Female,8,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8113,523,1977,48,White,Male,16,"Ind,Near Dem",NA,0,0,0,1,0,1,0,2,-1
8114,524,1977,25,White,Female,17,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
8115,525,1977,78,White,Female,14,Not Str Republican,NA,0,1,1,1,1,1,1,2,2
8116,526,1977,73,White,Female,8,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
8117,527,1977,62,White,Male,12,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
8118,528,1977,49,White,Female,12,"Ind,Near Rep",NA,0,0,0,0,0,0,0,2,1
8119,529,1977,48,White,Female,14,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
8120,530,1977,56,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8121,531,1977,19,White,Male,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8122,532,1977,58,White,Female,9,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8123,533,1977,25,White,Female,16,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8124,534,1977,58,White,Male,15,Not Str Democrat,NA,0,1,1,1,0,0,0,2,-2
8125,535,1977,34,White,Male,11,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8126,536,1977,66,White,Male,8,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8127,537,1977,22,White,Male,9,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
8128,538,1977,35,White,Female,15,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8129,539,1977,24,White,Male,14,Not Str Republican,NA,0,1,1,1,1,1,0,2,2
8130,540,1977,21,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8131,541,1977,28,White,Male,18,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8132,542,1977,30,White,Female,16,"Ind,Near Dem",NA,0,1,1,1,1,1,0,2,-1
8133,543,1977,51,White,Male,16,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8134,544,1977,29,White,Female,16,Strong Democrat,NA,0,1,1,1,1,1,0,2,-3
8135,545,1977,55,White,Male,8,"Ind,Near Dem",NA,0,1,0,1,0,1,0,2,-1
8136,546,1977,23,White,Male,12,"Ind,Near Dem",NA,0,0,0,0,0,0,0,2,-1
8137,547,1977,34,White,Male,12,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
8138,548,1977,28,White,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,0,0,2,1
8139,549,1977,66,White,Female,8,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
8140,550,1977,54,White,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8141,551,1977,30,White,Male,13,Not Str Republican,NA,0,1,1,1,1,1,1,2,2
8142,552,1977,41,White,Female,14,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8143,553,1977,30,White,Male,16,Independent,NA,0,1,0,1,0,1,0,2,0
8144,554,1977,53,White,Female,9,Strong Democrat,NA,0,0,0,1,0,1,0,2,-3
8145,555,1977,70,White,Male,8,Not Str Republican,NA,0,0,0,0,0,0,0,2,2
8146,556,1977,33,White,Female,12,Independent,NA,0,0,0,0,0,0,0,2,0
8147,557,1977,35,White,Female,11,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
8148,558,1977,35,White,Female,12,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
8149,559,1977,48,White,Male,10,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8150,560,1977,24,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
8151,561,1977,20,White,Female,14,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8152,562,1977,46,White,Male,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8154,564,1977,63,White,Female,8,Strong Democrat,NA,0,1,0,1,1,1,1,2,-3
8155,565,1977,20,White,Male,12,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8156,566,1977,26,White,Male,16,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
8157,567,1977,54,White,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
8158,568,1977,38,White,Male,15,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8159,569,1977,26,White,Male,16,"Ind,Near Rep",NA,1,1,1,1,1,1,1,2,1
8160,570,1977,51,White,Male,10,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
8161,571,1977,22,White,Male,12,"Ind,Near Dem",NA,0,0,0,1,0,0,0,2,-1
8162,572,1977,24,White,Female,10,Independent,NA,0,1,1,1,1,1,1,2,0
8163,573,1977,61,White,Male,12,Not Str Democrat,NA,1,1,0,1,1,0,0,2,-2
8164,574,1977,76,White,Female,7,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8165,575,1977,41,White,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8168,578,1977,67,White,Male,10,Strong Republican,NA,0,0,0,1,0,1,0,2,3
8170,580,1977,54,White,Male,9,Strong Democrat,NA,0,1,1,1,1,1,0,2,-3
8171,581,1977,34,White,Male,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
8172,582,1977,41,Black,Male,11,Strong Republican,NA,0,0,0,0,0,1,0,2,3
8173,583,1977,63,White,Male,16,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
8176,586,1977,20,White,Male,13,"Ind,Near Rep",NA,0,1,1,1,1,1,1,2,1
8177,587,1977,22,White,Male,14,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8178,588,1977,56,White,Male,7,"Ind,Near Dem",NA,0,0,0,1,0,1,0,2,-1
8179,589,1977,57,Black,Male,9,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8181,591,1977,37,White,Male,19,Strong Republican,NA,0,1,1,1,1,1,1,2,3
8182,592,1977,68,White,Male,9,Not Str Republican,NA,0,1,1,1,0,0,0,2,2
8183,593,1977,51,White,Female,8,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8184,594,1977,21,White,Male,7,"Ind,Near Rep",NA,0,0,1,0,0,1,0,2,1
8185,595,1977,28,White,Female,9,Independent,NA,0,1,0,1,1,0,0,2,0
8186,596,1977,23,White,Female,9,Not Str Democrat,NA,0,0,0,1,0,1,0,2,-2
8187,597,1977,53,White,Male,12,Not Str Republican,NA,0,1,0,1,0,1,0,2,2
8188,598,1977,61,White,Female,14,Strong Republican,NA,0,1,1,1,1,1,1,2,3
8189,599,1977,42,White,Male,16,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8190,600,1977,63,White,Male,9,Not Str Democrat,NA,1,1,1,0,0,1,0,2,-2
8191,601,1977,59,White,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8192,602,1977,31,White,Male,18,"Ind,Near Dem",NA,0,1,1,1,1,1,0,2,-1
8193,603,1977,34,White,Female,15,Not Str Republican,NA,0,1,0,1,1,1,1,2,2
8194,604,1977,72,White,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
8195,605,1977,21,White,Female,12,Independent,NA,1,1,1,1,1,1,1,2,0
8196,606,1977,71,White,Female,15,Independent,NA,0,1,1,1,1,1,1,2,0
8198,608,1977,56,White,Female,11,Independent,NA,0,1,0,1,0,0,0,2,0
8199,609,1977,76,Black,Female,6,Not Str Democrat,NA,0,0,1,1,1,0,0,2,-2
8200,610,1977,67,Black,Male,3,Not Str Democrat,NA,0,1,0,1,0,0,0,2,-2
8201,611,1977,55,Black,Female,7,Not Str Republican,NA,0,0,0,0,0,0,0,2,2
8203,613,1977,30,Black,Female,8,Not Str Democrat,NA,0,1,0,0,1,0,1,2,-2
8204,614,1977,40,White,Female,10,Strong Democrat,NA,0,1,0,1,1,1,0,2,-3
8205,615,1977,36,White,Male,18,Independent,NA,0,1,1,1,1,1,1,2,0
8206,616,1977,73,White,Female,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8207,617,1977,49,White,Male,12,Independent,NA,1,1,1,1,1,1,1,2,0
8209,619,1977,23,White,Male,16,"Ind,Near Dem",NA,0,1,1,1,1,1,1,2,-1
8210,620,1977,27,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8211,621,1977,65,Black,Female,10,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8212,622,1977,49,Black,Male,9,Strong Democrat,NA,1,1,1,1,1,1,1,2,-3
8214,624,1977,26,Black,Female,11,Not Str Democrat,NA,0,0,0,0,0,0,0,2,-2
8215,625,1977,24,Black,Female,13,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8216,626,1977,73,White,Female,10,Not Str Republican,NA,1,1,1,1,1,1,1,2,2
8217,627,1977,33,White,Male,20,"Ind,Near Dem",NA,0,0,0,0,0,0,0,2,-1
8218,628,1977,58,White,Female,11,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8220,630,1977,54,White,Female,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8221,631,1977,56,White,Male,12,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8222,632,1977,63,White,Male,8,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8223,633,1977,20,Black,Female,13,"Ind,Near Dem",NA,0,0,0,1,0,0,0,2,-1
8224,634,1977,53,Black,Male,5,Not Str Democrat,NA,0,0,0,1,0,0,0,2,-2
8225,635,1977,32,Black,Female,12,Strong Democrat,NA,0,1,1,0,0,0,0,2,-3
8226,636,1977,86,Black,Female,5,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
8227,637,1977,66,Black,Female,4,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
8228,638,1977,88,Black,Female,9,Strong Democrat,NA,0,0,0,0,0,0,0,2,-3
8229,639,1977,49,White,Female,15,Strong Democrat,NA,0,1,0,1,0,1,0,2,-3
8230,640,1977,22,White,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0,2,1
8231,641,1977,50,White,Female,10,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8232,642,1977,48,White,Female,7,"Ind,Near Rep",NA,1,1,1,0,1,1,1,2,1
8233,643,1977,77,White,Male,8,Strong Democrat,NA,1,1,0,1,1,1,1,2,-3
8235,645,1977,19,White,Female,11,"Ind,Near Dem",NA,0,1,0,1,1,1,1,2,-1
8236,646,1977,23,White,Female,12,Independent,NA,1,1,1,1,1,1,1,2,0
8237,647,1977,20,Black,Male,13,Strong Democrat,NA,0,1,0,1,1,1,0,2,-3
8238,648,1977,30,White,Female,12,Independent,NA,1,1,1,1,1,1,1,2,0
8239,649,1977,26,White,Female,13,Not Str Democrat,NA,0,1,0,1,0,1,0,2,-2
8240,650,1977,19,White,Female,12,Strong Republican,NA,1,1,1,1,0,1,0,2,3
8241,651,1977,29,White,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8242,652,1977,30,Other,Male,14,Not Str Democrat,NA,1,1,1,1,1,1,1,2,-2
8243,653,1977,23,White,Female,13,"Ind,Near Dem",NA,0,1,1,1,1,1,1,2,-1
8244,654,1977,42,White,Male,15,Strong Republican,NA,1,1,1,1,1,1,1,2,3
8245,655,1977,28,White,Female,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8246,656,1977,29,White,Male,14,"Ind,Near Dem",NA,1,1,1,1,1,1,1,2,-1
8247,657,1977,60,White,Male,11,"Ind,Near Rep",NA,0,1,0,1,1,1,1,2,1
8248,658,1977,20,White,Female,12,Not Str Democrat,NA,0,1,0,1,1,1,1,2,-2
8250,660,1977,28,White,Female,15,Strong Democrat,NA,0,1,0,1,0,0,0,2,-3
8251,661,1977,25,White,Male,12,"Ind,Near Dem",NA,0,1,1,1,0,1,0,2,-1
8252,662,1977,29,White,Male,12,Independent,NA,0,1,0,1,1,1,0,2,0
8253,663,1977,82,White,Male,5,Strong Democrat,NA,1,0,0,1,1,1,1,2,-3
8255,665,1977,74,White,Female,10,"Ind,Near Rep",NA,0,0,0,1,0,1,0,2,1
